TranslationRange	FocalLength	QR_Kcost	maxQR_Kcost	QR_Focalcost	QR_PPcost	QR_Skewcost	QR_RRtcost	IAC_Kcost	maxIAC_Kcost	IAC_Focalcost	IAC_PPcost	IAC_Skewcost	IAC_RRtcost	Rank3Rate
1.94984	75	0.0447748	0.539302	0.0301298	0.0295785	0.000609182	2.86614e-16	0.024151	0.168741	0.0178236	0.013247	2.46388e-06	0.000633087	0.959888
1.94984	76	0.0752436	0.789427	0.0409865	0.0515634	0.00427014	3.08007e-16	0.0332935	0.304382	0.0247091	0.0198077	7.49729e-06	0.000941984	0.959888
1.94984	77	0.031048	0.134636	0.0227032	0.0173499	0.000107421	2.95329e-16	0.0295919	0.134442	0.0219791	0.0169324	9.66384e-06	0.000185489	0.959888
1.94984	78	0.0428096	0.178985	0.0226493	0.0293449	0.000707508	2.84982e-16	0.0249513	0.127271	0.0158033	0.0159175	1.63261e-06	0.000581202	0.959888
1.94984	79	0.125669	1.39046	0.0773461	0.0827766	0.0168563	2.89413e-16	0.0677812	1.01647	0.0364004	0.0542197	9.41285e-06	0.00152656	0.959888
1.94984	80	0.209598	2.89498	0.0850947	0.145713	0.0911667	2.26728e-16	0.0353473	0.127154	0.0269045	0.0193576	2.3679e-06	0.00353451	0.959888
1.94984	81	0.0292352	0.0761788	0.0229122	0.0142713	4.4831e-05	2.80607e-16	0.0251939	0.0904922	0.0207862	0.0119859	5.2372e-07	0.000231685	0.959888
1.94984	82	0.0320869	0.132152	0.0174073	0.021994	9.74405e-05	3.26228e-16	0.0266429	0.0900304	0.022497	0.0117719	7.41181e-07	0.000310523	0.959888
1.94984	85	0.0891034	0.80812	0.0651005	0.0479949	0.00179102	2.31977e-16	0.0625363	0.616895	0.047097	0.0369363	1.58153e-05	0.00074979	0.959888
1.94984	86	0.100089	1.44574	0.0505794	0.0624537	0.0417015	2.85299e-16	0.0311749	0.103984	0.024657	0.017343	1.64024e-06	0.00128747	0.959888
1.94984	88	0.121402	1.10191	0.0880055	0.0763849	0.000279261	2.9549e-16	0.0219496	0.0733883	0.0169801	0.0119437	2.75068e-07	0.00166213	0.959888
1.94984	94	0.0769326	0.342874	0.0622985	0.0299013	0.00135759	2.9506e-16	0.0505553	0.259929	0.0413628	0.0228593	3.23762e-07	0.000649127	0.959888
1.94984	99	0.0856496	0.553389	0.0645304	0.036977	0.00479947	2.96566e-16	0.0314906	0.0969351	0.0213665	0.0190914	1.18728e-07	0.00106889	0.959888
1.94984	100	0.0532107	0.446225	0.0433808	0.0278682	7.67432e-05	2.7617e-16	0.0295751	0.187629	0.0225519	0.0173132	5.12001e-06	0.000425154	0.959888
1.94984	101	0.0572018	0.198569	0.0320462	0.036528	0.00109053	2.49607e-16	0.0450764	0.129053	0.0284305	0.0297756	2.56466e-07	0.000614803	0.959888
2.11349	9	0.0165661	0.0723392	0.0111432	0.00896842	6.95705e-05	3.26532e-16	0.0155185	0.0742822	0.0095829	0.00929521	0.000119054	0.0016403	0.95992
2.11349	10	0.00859494	0.0264581	0.00455564	0.00597701	2.01208e-05	2.5592e-16	0.00631227	0.0233417	0.00373884	0.00401218	8.63017e-06	0.000897507	0.95992
2.11349	11	0.0178196	0.214831	0.011243	0.00678353	0.00103107	2.92581e-16	0.0123814	0.0987818	0.00770696	0.00783586	1.54633e-05	0.00162516	0.95992
2.11349	12	0.038465	0.731171	0.0181377	0.0248687	0.00726549	3.27143e-16	0.0210659	0.324301	0.0144221	0.0108635	0.00106761	0.00265359	0.95992
2.11349	13	0.0291924	0.795511	0.0172505	0.0148031	0.00628532	2.95268e-16	0.0217034	0.68439	0.0148203	0.0120522	0.00203293	0.00175748	0.95992
2.11349	14	0.0149764	0.183959	0.00924952	0.00772929	0.000409383	2.75358e-16	0.0141244	0.200181	0.0082374	0.00819851	0.000445634	0.000689511	0.95992
2.11349	15	0.0141166	0.125158	0.00660021	0.00996324	0.000109918	2.70642e-16	0.0103581	0.107137	0.0064923	0.00618116	4.38239e-05	0.000907822	0.95992
2.11349	16	0.0175225	0.134698	0.0110824	0.0110334	0.000135835	2.71566e-16	0.0127431	0.123948	0.00746124	0.00812685	4.70197e-05	0.000841253	0.95992
2.11349	17	0.0191223	0.166388	0.0117268	0.00993266	0.000215088	2.72823e-16	0.0150373	0.151475	0.00966941	0.00770388	0.000173168	0.000811198	0.95992
2.11349	18	0.0219111	0.173085	0.0149346	0.0115433	0.000192623	3.07433e-16	0.015619	0.16945	0.00990323	0.0100469	6.27776e-05	0.000806974	0.95992
2.11349	19	0.0234849	0.126998	0.014218	0.0143474	0.000300361	2.68432e-16	0.0178226	0.130883	0.0106176	0.0106497	0.000179263	0.000889856	0.95992
2.11349	20	0.0220517	0.168341	0.0138219	0.0113097	0.000451036	2.79238e-16	0.0121149	0.108941	0.00704199	0.00761699	6.26932e-05	0.00121939	0.95992
2.11349	21	0.0209665	0.227348	0.014171	0.0113851	0.000206535	2.65556e-16	0.0139646	0.0967077	0.00926104	0.00841395	3.32145e-05	0.000968656	0.95992
2.11349	22	0.0247619	0.336989	0.014595	0.0143673	0.000877733	2.59074e-16	0.0142583	0.189498	0.00848326	0.00921155	5.52434e-05	0.00108145	0.95992
2.11349	23	0.0226925	0.322992	0.0135766	0.0118216	0.00105683	2.74339e-16	0.0135164	0.0776575	0.0089352	0.00838204	1.47568e-05	0.000956188	0.95992
2.11349	24	0.0184984	0.115216	0.0115422	0.0109168	0.000150806	2.96095e-16	0.0158637	0.108363	0.010397	0.00967773	4.06286e-05	0.000560538	0.95992
2.11349	25	0.0278916	0.223926	0.0175723	0.0170975	0.000210864	2.85763e-16	0.0195656	0.184266	0.0121441	0.0126814	0.000106897	0.00097337	0.95992
2.11349	26	0.0763267	1.94779	0.0491715	0.0398357	0.0285233	2.84859e-16	0.0563229	1.74408	0.0333378	0.0316957	0.0102355	0.00211946	0.95992
2.11349	27	0.0235097	0.293767	0.0144194	0.0138111	0.000221866	2.87012e-16	0.014785	0.0790472	0.00981896	0.00897551	2.36708e-05	0.000843289	0.95992
2.11349	28	0.018815	0.150522	0.0125156	0.0105884	8.00559e-05	2.9612e-16	0.0133219	0.0725389	0.00847355	0.0085121	3.35279e-05	0.000609337	0.95992
2.11349	29	0.0208889	0.113468	0.0144298	0.0108242	0.000112534	2.86621e-16	0.016451	0.113831	0.0114989	0.00941916	3.73545e-05	0.00047766	0.95992
2.11349	30	0.0244819	0.229169	0.017183	0.0134582	0.000220558	3.02817e-16	0.0195853	0.22256	0.0142409	0.0108127	8.77032e-05	0.000696691	0.95992
2.11349	31	0.04687	2.16375	0.0365251	0.0182916	0.00442132	2.61786e-16	0.0427537	1.9441	0.0338023	0.0170571	0.0017444	0.00065625	0.95992
2.11349	32	0.0223154	0.145997	0.0143597	0.0133958	0.000113744	2.93656e-16	0.0162717	0.107275	0.0105316	0.0103855	2.05716e-05	0.000599459	0.95992
2.11349	33	0.022667	0.270105	0.0145857	0.0124493	0.00033393	2.78204e-16	0.0189771	0.141091	0.0137288	0.0108796	1.49917e-05	0.000654656	0.95992
2.11349	34	0.0261116	0.436794	0.0142159	0.0188361	0.000163054	3.0269e-16	0.0152901	0.0838434	0.00950374	0.0104133	1.58345e-05	0.000817872	0.95992
2.11349	35	0.0229057	0.157103	0.0155718	0.0127508	0.000170507	2.69652e-16	0.0171667	0.113586	0.0122322	0.0101733	9.44741e-06	0.000602468	0.95992
2.11349	36	0.0357314	0.400493	0.0252166	0.0194676	0.000297593	3.00099e-16	0.0268857	0.382095	0.0188937	0.0169316	9.42868e-05	0.000799884	0.95992
2.11349	37	0.0282516	0.253215	0.0197733	0.0154064	0.000345314	2.7509e-16	0.0220462	0.172507	0.0162807	0.0125902	3.16041e-05	0.000614978	0.95992
2.11349	38	0.0309932	0.337359	0.020436	0.0184357	0.000191641	2.69807e-16	0.0203526	0.183741	0.0135953	0.0126933	2.33384e-05	0.000638919	0.95992
2.11349	39	0.033555	0.311135	0.0198799	0.0196434	0.000936018	2.78352e-16	0.0210261	0.186756	0.0129487	0.0146612	6.38956e-05	0.000857496	0.95992
2.11349	40	0.0297376	0.560397	0.0165923	0.0184359	0.00242088	2.80445e-16	0.0168906	0.109391	0.0104601	0.0115031	4.1248e-05	0.000795724	0.95992
2.11349	41	0.0342036	0.299883	0.0204951	0.021588	0.000825816	2.76845e-16	0.0226659	0.189031	0.0150556	0.0147037	2.31266e-05	0.000637608	0.95992
2.11349	42	0.0267608	0.242176	0.0181893	0.0132256	0.000603808	3.11419e-16	0.0165612	0.0860934	0.0121083	0.00992361	9.80723e-06	0.000563458	0.95992
2.11349	43	0.0308172	0.275961	0.0210723	0.0168466	0.000375087	2.85872e-16	0.0189273	0.202763	0.0131457	0.0113908	9.555e-06	0.000693051	0.95992
2.11349	44	0.0239894	0.172563	0.0159083	0.0141702	0.000109284	2.80402e-16	0.0155446	0.0760126	0.0111707	0.00963472	8.11462e-06	0.000574822	0.95992
2.11349	45	0.0244788	0.368476	0.0121213	0.0172378	0.000617164	2.9061e-16	0.0128227	0.054492	0.0085869	0.0081578	1.14549e-05	0.000556767	0.95992
2.11349	46	0.0334935	0.171428	0.0209195	0.020592	0.00025195	2.88033e-16	0.0298482	0.184102	0.0197396	0.019531	8.20201e-05	0.000663043	0.95992
2.11349	47	0.0345873	0.302455	0.0192548	0.0215282	0.000817487	2.74781e-16	0.0233455	0.241114	0.0178949	0.0126377	2.20439e-05	0.000647672	0.95992
2.11349	48	0.0396798	0.343502	0.0248868	0.0249618	0.00041003	2.68031e-16	0.0306789	0.322021	0.0211368	0.0197787	7.50713e-05	0.000552692	0.95992
2.11349	49	0.0976274	4.11085	0.0485724	0.0793183	0.00475971	2.8497e-16	0.0899705	4.15001	0.0438439	0.0763224	0.00146523	0.000664422	0.95992
2.11349	50	0.0289187	0.297432	0.0181818	0.0171083	0.000322684	2.80974e-16	0.0200636	0.15425	0.0140358	0.012772	9.72132e-06	0.000526798	0.95992
2.11349	51	0.0442924	0.426833	0.0259256	0.0274994	0.00188163	2.93888e-16	0.0260727	0.212041	0.0176369	0.0175564	3.61339e-05	0.000811006	0.95992
2.11349	52	0.0266137	0.145436	0.0189776	0.0145303	6.93758e-05	2.71715e-16	0.0241875	0.152347	0.018077	0.0133381	4.99727e-06	0.000292838	0.95992
2.11349	53	0.0580458	0.4931	0.0449906	0.0279031	0.000678618	3.05085e-16	0.0343111	0.450549	0.0260561	0.0193234	1.22975e-05	0.00109525	0.95992
2.11349	54	0.0390162	0.37099	0.0227346	0.0249037	0.00159862	2.8036e-16	0.0209444	0.151987	0.0137975	0.0139606	9.97057e-06	0.000794139	0.95992
2.11349	55	0.0370219	0.508687	0.0238348	0.0232708	0.000239034	2.69809e-16	0.0236805	0.1123	0.0163024	0.0156716	9.40244e-06	0.000622999	0.95992
2.11349	56	0.0434006	0.48183	0.0185937	0.0294714	0.00402272	2.44963e-16	0.0259408	0.269433	0.0152611	0.0184246	8.15002e-06	0.000812336	0.95992
2.11349	57	0.0410201	0.237384	0.0266036	0.0243229	0.000434914	2.6628e-16	0.030391	0.225816	0.0223281	0.0180099	2.49085e-05	0.000768679	0.95992
2.11349	58	0.0294657	0.313898	0.0227841	0.0154915	0.000156265	2.75248e-16	0.0204893	0.145808	0.013648	0.0142311	3.48877e-06	0.000499348	0.95992
2.11349	59	0.0509259	0.30714	0.0315211	0.0299662	0.00106536	3.01583e-16	0.0315434	0.243474	0.0201669	0.0206836	4.65905e-06	0.000846973	0.95992
2.11349	60	0.0440626	0.405366	0.0251537	0.0247679	0.00160487	2.81734e-16	0.017124	0.0937202	0.0112962	0.011112	2.43762e-06	0.000831618	0.95992
2.11349	61	0.0747893	0.484233	0.0438624	0.039332	0.00666975	2.96264e-16	0.028425	0.173123	0.0196212	0.0186259	3.38792e-06	0.00144424	0.95992
2.11349	62	0.0363471	0.195635	0.0240596	0.0183028	0.00034202	2.59296e-16	0.0281258	0.182158	0.0179688	0.0195652	1.91623e-05	0.00049657	0.95992
2.11349	63	0.0685053	0.445108	0.0482228	0.036335	0.00244421	2.80346e-16	0.0494081	0.519123	0.0399241	0.0250056	4.90649e-06	0.000755278	0.95992
2.11349	64	0.0499553	0.368726	0.0300201	0.031347	0.00220307	2.76761e-16	0.02999	0.238336	0.0221197	0.0179523	2.3318e-05	0.000818198	0.95992
2.11349	65	0.0455104	0.438709	0.0317538	0.0201666	0.000587196	2.47857e-16	0.0222424	0.144333	0.0145145	0.0140993	1.23991e-06	0.000747123	0.95992
2.11349	66	0.0330007	0.153365	0.0221526	0.0173862	0.000548876	2.7165e-16	0.0197093	0.0709827	0.0130564	0.0136238	5.74288e-06	0.00057727	0.95992
2.11349	67	0.221333	5.86747	0.0428007	0.186303	0.0218773	2.83992e-16	0.153483	4.51608	0.0991956	0.113809	0.00136416	0.00299001	0.95992
2.11349	68	0.065036	0.781015	0.0482251	0.0311436	0.0004153	3.0439e-16	0.052298	0.837577	0.0449076	0.0204883	1.67254e-05	0.000598827	0.95992
2.11349	69	0.0531186	0.43597	0.0347994	0.0324884	0.000370415	3.15587e-16	0.029849	0.423067	0.0210159	0.0204009	2.14542e-06	0.000655884	0.95992
2.11349	70	0.0463958	0.458078	0.0313661	0.0282659	0.00136056	2.74269e-16	0.0341427	0.341735	0.0244155	0.0219882	6.99483e-07	0.000582706	0.95992
2.11349	71	0.0746115	0.672689	0.0363472	0.0434815	0.00630478	2.87463e-16	0.0357951	0.242445	0.0259862	0.0227044	9.06189e-06	0.00118926	0.95992
2.11349	72	0.0275788	0.116895	0.0193957	0.0128793	0.000347727	2.91556e-16	0.0205456	0.0800455	0.0164392	0.0105334	1.14438e-06	0.000356931	0.95992
2.11349	73	0.0365638	0.173596	0.0217798	0.0245055	0.000231025	2.63071e-16	0.0276797	0.143313	0.016316	0.0199759	7.30098e-07	0.000386768	0.95992
2.11349	74	0.0648222	0.745744	0.0355926	0.0474736	0.00422926	2.64556e-16	0.0303877	0.121901	0.0212734	0.0201691	2.74497e-06	0.00094	0.95992
2.11349	75	0.0690055	0.65319	0.0376361	0.0492733	0.00128798	2.98401e-16	0.0538799	0.613637	0.0307355	0.0384564	3.13984e-06	0.000478075	0.95992
2.11349	76	0.0322622	0.127335	0.0175694	0.0225158	0.00014671	2.89136e-16	0.0267115	0.0996339	0.0173968	0.0178212	1.67258e-06	0.000311094	0.95992
2.11349	77	0.037682	0.304945	0.0246805	0.0244741	7.25493e-05	2.54012e-16	0.0277357	0.179248	0.0193474	0.0166458	5.44424e-07	0.000480077	0.95992
2.11349	78	0.0615752	0.718093	0.0395846	0.0200157	0.0148709	2.66721e-16	0.0294441	0.0912224	0.0199258	0.0189743	4.82359e-07	0.000839875	0.95992
2.11349	79	0.0506351	0.274969	0.0322089	0.028424	0.00177798	2.94816e-16	0.0307431	0.183038	0.0237473	0.0162717	6.54998e-07	0.000578715	0.95992
2.11349	80	0.0458854	0.11825	0.0330057	0.0232112	0.000340659	2.92071e-16	0.0343657	0.089032	0.0270859	0.0168617	6.09252e-07	0.000389959	0.95992
2.11349	82	0.0910258	0.715605	0.0505758	0.0670757	0.00106519	2.62084e-16	0.0634498	0.718478	0.0419595	0.0449979	2.78286e-05	0.000733871	0.95992
2.11349	83	0.0670307	0.841232	0.0400761	0.0448657	0.00135791	2.67042e-16	0.0275906	0.0844604	0.0184432	0.0181283	1.17791e-06	0.00102531	0.95992
2.11349	84	0.0512041	0.244112	0.0247252	0.0409558	0.000268871	2.54548e-16	0.0374954	0.160332	0.0223933	0.0280933	1.2775e-06	0.000450601	0.95992
2.11349	86	0.0425136	0.166436	0.0255822	0.0249259	0.00106121	2.8624e-16	0.0211161	0.0629435	0.0140316	0.0142535	2.31659e-07	0.000522923	0.95992
2.11349	87	0.0335646	0.0839021	0.0209341	0.0219559	0.000105773	2.26484e-16	0.0203148	0.0388073	0.0141078	0.0125013	1.78804e-07	0.000361967	0.95992
2.11349	88	0.0281553	0.0782994	0.0197773	0.0160947	7.65807e-05	2.49745e-16	0.0215753	0.0757934	0.0172006	0.0109307	2.20666e-07	0.000276501	0.95992
2.11349	92	0.0803419	0.733242	0.0574206	0.0481664	0.00102801	2.38472e-16	0.0333786	0.179722	0.0277209	0.0143799	6.33505e-08	0.000838342	0.95992
2.11349	96	0.0904387	0.483519	0.0505831	0.0651715	0.000982368	3.04638e-16	0.0659419	0.397869	0.0412997	0.0423957	2.7051e-06	0.000702037	0.95992
2.29087	9	0.00593586	0.0268662	0.00430456	0.00251375	1.04304e-05	2.84284e-16	0.00529891	0.0201428	0.0036603	0.00245146	1.01033e-05	0.000414703	0.96992
2.29087	10	0.010895	0.0584394	0.00564319	0.00724054	6.20913e-05	2.87979e-16	0.00746033	0.0361585	0.00442202	0.00419537	2.04041e-05	0.00120076	0.96992
2.29087	11	0.0111689	0.104893	0.00581787	0.00829985	1.31328e-05	2.85218e-16	0.0121738	0.175926	0.00540585	0.00981781	1.71042e-05	0.0011554	0.96992
2.29087	12	0.00763976	0.0417345	0.00521209	0.00398055	2.62942e-05	2.65371e-16	0.0069945	0.041748	0.00495125	0.00348906	2.16599e-05	0.00033811	0.96992
2.29087	13	0.0235812	0.295185	0.015036	0.0139927	0.00024556	3.03716e-16	0.0129482	0.0813836	0.0083278	0.00726746	6.36275e-05	0.00157087	0.96992
2.29087	14	0.0158677	0.088645	0.010623	0.00902551	5.61738e-05	3.04105e-16	0.0148596	0.0733436	0.00978184	0.00829376	4.90979e-05	0.000803202	0.96992
2.29087	15	0.0120245	0.0745245	0.00703977	0.00754093	4.10507e-05	2.86045e-16	0.0110207	0.0652301	0.00656592	0.00682706	3.28671e-05	0.000429655	0.96992
2.29087	16	0.0225741	0.244932	0.0148469	0.0125341	9.35658e-05	2.95547e-16	0.0153595	0.159768	0.00957087	0.00957902	6.39301e-05	0.00107406	0.96992
2.29087	17	0.0177743	0.143616	0.0110925	0.0107807	6.43827e-05	2.70681e-16	0.0120731	0.083091	0.00675891	0.00770889	6.18256e-05	0.000999945	0.96992
2.29087	18	0.0549676	2.76943	0.0305377	0.0248783	0.0591898	2.81336e-16	0.0148643	0.165633	0.00940432	0.00888995	5.46453e-05	0.00364687	0.96992
2.29087	19	0.0687611	2.39191	0.0490469	0.0237445	0.0321034	2.98191e-16	0.0420612	1.16463	0.0283848	0.0196803	0.00751084	0.00362698	0.96992
2.29087	20	0.0313059	0.688066	0.0205548	0.0195167	0.00028045	2.71883e-16	0.0289066	0.710545	0.0179532	0.0188317	0.000516692	0.000950373	0.96992
2.29087	21	0.0266402	0.265129	0.0145248	0.0182799	0.000506963	2.85422e-16	0.0194295	0.214347	0.0103232	0.0139665	9.97878e-05	0.000952403	0.96992
2.29087	22	0.0257684	0.501253	0.0186601	0.0115777	0.000304781	2.94543e-16	0.0218104	0.494584	0.0164847	0.00882535	0.000401622	0.00103	0.96992
2.29087	23	0.0276286	1.01963	0.0183381	0.0132991	0.00284922	2.96881e-16	0.0179043	0.244603	0.0112297	0.0110741	0.000106266	0.00114514	0.96992
2.29087	24	0.0570299	2.64194	0.0331776	0.0418496	0.00328289	2.85233e-16	0.0227032	0.23119	0.0162564	0.013284	0.000191768	0.00238298	0.96992
2.29087	25	0.0435063	1.99056	0.0207266	0.0311262	0.00769132	2.68564e-16	0.025176	0.756778	0.0185764	0.0123314	8.66743e-05	0.00218995	0.96992
2.29087	26	0.0219596	0.18098	0.0122761	0.0138552	0.000216981	2.58273e-16	0.0137041	0.0647859	0.00782798	0.00957383	1.80511e-05	0.000850699	0.96992
2.29087	27	0.0693639	4.07723	0.050611	0.0231589	0.0457496	2.69462e-16	0.0253262	0.395998	0.0151563	0.0154298	0.000647613	0.00317039	0.96992
2.29087	28	0.0296841	0.4175	0.0199049	0.0168804	0.000335798	2.87796e-16	0.0149582	0.0829763	0.00947242	0.0095702	3.03483e-05	0.00106851	0.96992
2.29087	29	0.026581	0.398324	0.015081	0.0164114	0.000667562	2.79912e-16	0.0164781	0.152123	0.011078	0.00971768	4.73699e-05	0.000824318	0.96992
2.29087	30	0.0285829	0.394872	0.017157	0.0187095	0.000369299	2.78303e-16	0.0196157	0.234438	0.0123216	0.0132896	4.40558e-05	0.000787483	0.96992
2.29087	31	0.040251	1.07837	0.0282057	0.0240689	0.000439971	2.92771e-16	0.024801	0.448468	0.0181485	0.0139152	0.000149536	0.00118711	0.96992
2.29087	32	0.0788106	3.93875	0.0495886	0.0360382	0.0896162	2.69676e-16	0.0293091	0.483584	0.020689	0.0168054	4.42363e-05	0.0026898	0.96992
2.29087	33	0.0246447	0.374535	0.0159694	0.0149169	0.000152337	2.76596e-16	0.0222205	0.415325	0.0135178	0.0151804	4.67172e-05	0.000510051	0.96992
2.29087	34	0.037504	0.453972	0.0247567	0.0213413	0.00116011	2.77688e-16	0.0302695	0.723257	0.0194719	0.0190574	0.00155671	0.000973939	0.96992
2.29087	35	0.0267639	0.263985	0.0152409	0.0176667	0.00042415	2.76426e-16	0.0189661	0.135462	0.013569	0.0113678	2.55453e-05	0.0006173	0.96992
2.29087	36	0.0542368	1.25951	0.0349199	0.031128	0.00258305	2.81896e-16	0.0311156	0.843639	0.0208347	0.0143531	0.00506379	0.00156468	0.96992
2.29087	37	0.0322627	0.205359	0.0218978	0.0177548	0.000605224	2.78993e-16	0.0210788	0.205669	0.0136232	0.013584	9.4451e-05	0.000690995	0.96992
2.29087	38	0.0492848	2.14848	0.0269529	0.0342641	0.00158522	2.94108e-16	0.0189872	0.159491	0.0125523	0.0119228	7.30153e-05	0.00159651	0.96992
2.29087	39	0.0369564	0.626817	0.020473	0.023471	0.00324863	2.73095e-16	0.0310746	0.63893	0.0183732	0.019931	0.00221224	0.000557081	0.96992
2.29087	40	0.0499408	1.54522	0.0371108	0.0228234	0.0102363	3.02255e-16	0.033868	0.635459	0.0240851	0.020917	7.87125e-05	0.00095262	0.96992
2.29087	41	0.0365167	0.353911	0.024782	0.0203461	0.00082212	3.00853e-16	0.0289758	0.232393	0.0205636	0.0182299	6.04223e-05	0.000651	0.96992
2.29087	42	0.0378455	0.342379	0.0228729	0.0217717	0.00090048	2.5632e-16	0.0281005	0.218031	0.0191465	0.0180187	4.941e-05	0.000862748	0.96992
2.29087	43	0.037763	0.400201	0.0245011	0.0231525	0.000849393	3.00806e-16	0.0195651	0.0989438	0.0119415	0.0135214	3.95872e-05	0.000806329	0.96992
2.29087	44	0.0747679	1.98198	0.0583487	0.0313529	0.00233854	2.78557e-16	0.0514616	1.47637	0.036299	0.0328373	0.000786801	0.00136895	0.96992
2.29087	45	0.0413828	0.566266	0.0256118	0.0254492	0.00225157	2.84606e-16	0.0203724	0.141218	0.013434	0.012587	0.000134556	0.000923783	0.96992
2.29087	46	0.0384265	0.287058	0.0267512	0.0207029	0.00044482	2.64866e-16	0.0264643	0.160749	0.0190219	0.0156442	8.457e-06	0.000644962	0.96992
2.29087	47	0.0628179	2.09963	0.0238227	0.0458121	0.0139562	2.68755e-16	0.0585972	2.28229	0.0200717	0.0472166	0.0145325	0.000575698	0.96992
2.29087	48	0.0442213	0.492157	0.0282905	0.0280269	0.000712083	2.79863e-16	0.0268084	0.538836	0.0181121	0.0182778	1.25752e-05	0.000916284	0.96992
2.29087	49	0.219152	9.34811	0.127882	0.152636	0.0984095	2.83587e-16	0.041591	0.552184	0.026921	0.0286235	0.000235964	0.00525143	0.96992
2.29087	50	0.038444	0.442118	0.0244939	0.0236071	0.000963585	2.78427e-16	0.0208267	0.311632	0.013944	0.0130547	2.04167e-05	0.000827505	0.96992
2.29087	51	0.118405	4.82625	0.073701	0.0578455	0.170695	2.90728e-16	0.0341423	0.428703	0.0211114	0.0242486	0.000205144	0.00267339	0.96992
2.29087	52	0.102015	2.3004	0.0586843	0.0692111	0.00187294	2.67825e-16	0.0759724	1.47158	0.0582153	0.0427217	0.00144751	0.00173622	0.96992
2.29087	53	0.0492873	0.666321	0.0298978	0.0332231	0.000528046	2.62573e-16	0.0304812	0.327258	0.0212059	0.0198809	2.71851e-05	0.0008587	0.96992
2.29087	54	0.0638688	0.692415	0.0452574	0.0362858	0.00014115	2.87129e-16	0.0344597	0.408606	0.0244037	0.0215877	9.66296e-06	0.00111603	0.96992
2.29087	55	0.0788582	1.58719	0.0389288	0.0489061	0.0137581	2.76774e-16	0.0320586	0.51092	0.0226953	0.0202681	3.50667e-05	0.00168351	0.96992
2.29087	56	0.0692167	0.90284	0.0510304	0.0366503	0.00154436	2.73101e-16	0.0313356	0.279289	0.0220456	0.0203358	7.78661e-06	0.00118328	0.96992
2.29087	57	0.0825403	1.79641	0.0666792	0.0367179	0.00375403	2.74378e-16	0.04886	0.762277	0.0351475	0.0262761	0.00309436	0.0011897	0.96992
2.29087	58	0.0378852	0.337694	0.0221171	0.0254222	0.000143332	2.76598e-16	0.0276204	0.242487	0.018513	0.018784	1.14314e-05	0.000557147	0.96992
2.29087	59	0.135561	2.7829	0.0958729	0.0890477	0.00338077	2.63346e-16	0.069357	0.821215	0.044422	0.0506408	0.000382841	0.00272926	0.96992
2.29087	60	0.0380385	0.173182	0.0233394	0.0250588	0.000131094	2.79881e-16	0.0313389	0.172332	0.0223301	0.0187745	1.67775e-05	0.000358244	0.96992
2.29087	61	0.127541	3.3436	0.0810256	0.0780726	0.0714415	2.76217e-16	0.0414087	0.288526	0.0280789	0.0280677	4.32915e-05	0.0025824	0.96992
2.29087	62	0.0513185	0.497837	0.0342462	0.0321584	0.000192388	3.24449e-16	0.0428858	0.489592	0.0299057	0.0269153	1.67112e-05	0.000457363	0.96992
2.29087	63	0.0524027	0.737722	0.0328299	0.0339071	0.000781856	3.07784e-16	0.0405383	0.740332	0.0238393	0.0309043	1.08011e-05	0.000520162	0.96992
2.29087	64	0.0368303	0.235005	0.0218301	0.0235514	0.000486701	2.69347e-16	0.0279936	0.166217	0.020367	0.0162487	1.24756e-06	0.000424475	0.96992
2.29087	65	0.0397237	0.584332	0.0221765	0.0266132	0.00161417	2.65327e-16	0.0213351	0.15678	0.0153307	0.0130172	4.47994e-06	0.000679839	0.96992
2.29087	66	0.292971	9.71675	0.157334	0.23327	0.127451	2.54152e-16	0.0369644	0.353268	0.0275432	0.020948	7.77018e-06	0.00541194	0.96992
2.29087	67	0.0550787	0.529144	0.0369258	0.035951	0.000662482	2.64273e-16	0.0440102	0.284587	0.0292352	0.031334	2.52686e-05	0.000789644	0.96992
2.29087	68	0.0332299	0.165118	0.0245695	0.0141496	0.000271604	2.95785e-16	0.0274588	0.172304	0.0218303	0.0129018	7.03279e-07	0.000368892	0.96992
2.29087	69	0.0314891	0.361085	0.0234052	0.0148	0.000273448	2.91519e-16	0.0211292	0.188565	0.016365	0.0109075	7.77415e-06	0.000390312	0.96992
2.29087	70	0.0398752	0.231127	0.0240764	0.0238601	0.000906802	3.03185e-16	0.0280876	0.178664	0.0180669	0.0188847	1.72029e-05	0.000525937	0.96992
2.29087	71	0.0679912	0.44415	0.0455684	0.0363407	0.00345076	2.96045e-16	0.0409569	0.142829	0.0310462	0.023028	9.35559e-06	0.000894474	0.96992
2.29087	72	0.0522825	0.519743	0.0266898	0.0389097	0.0024836	2.32831e-16	0.023847	0.0997531	0.0178711	0.0143436	2.02817e-06	0.000786708	0.96992
2.29087	73	0.0368345	0.145608	0.0246849	0.0210598	0.000382044	2.96795e-16	0.0284225	0.10882	0.020747	0.0167906	2.19646e-06	0.000384811	0.96992
2.29087	74	0.134494	1.89954	0.0755705	0.104118	0.00392557	2.60024e-16	0.0911963	1.92019	0.0513504	0.0736153	0.000244561	0.00108351	0.96992
2.29087	75	0.0479461	0.379156	0.030512	0.0228354	0.00396251	2.69558e-16	0.0243782	0.185465	0.017529	0.015441	2.025e-05	0.000586575	0.96992
